Month,Year,State Abbrev,State,Labor Force Participation,Employment-Population Rate,Unemployment Rate 
09,2021,SD,South Dakota,68.7   ,67.0   ,2.5   
09,2021,TN,Tennessee,60.4   ,58.0   ,3.9   
09,2021,TX,Texas,63.7   ,60.4   ,5.1   
09,2021,UT,Utah,67.9   ,66.3   ,2.5   
09,2021,VT,Vermont,62.5   ,60.6   ,3.1   
09,2021,VA,Virginia,63.6   ,61.5   ,3.3   
09,2021,WA,Washington,63.1   ,60.2   ,4.7   
09,2021,WV,West Virginia,53.8   ,51.3   ,4.6   
09,2021,WI,Wisconsin,65.9   ,63.6   ,3.4   
09,2021,WY,Wyoming,63.3   ,60.7   ,4.1   
10,2021,AL,Alabama,56.5   ,54.9   ,2.9   
10,2021,AK,Alaska,64.8   ,61.1   ,5.7   
10,2021,AZ,Arizona,61.0   ,58.5   ,4.1   
10,2021,AR,Arkansas,56.5   ,54.6   ,3.4   
10,2021,CA,California,61.5   ,57.7   ,6.1   
10,2021,CO,Colorado,68.2   ,65.1   ,4.6   
10,2021,CT,Connecticut,64.5   ,60.8   ,5.6   
10,2021,DE,Delaware,60.9   ,57.9   ,5.0   
10,2021,DC,District of Columbia,69.9   ,65.4   ,6.5   
10,2021,FL,Florida,58.6   ,56.2   ,3.9   
10,2021,GA,Georgia,61.5   ,59.4   ,3.4   
10,2021,HI,Hawaii,58.8   ,56.9   ,3.3   
10,2021,ID,Idaho,62.8   ,60.8   ,3.1   
10,2021,IL,Illinois,63.4   ,60.1   ,5.2   
10,2021,IN,Indiana,62.4   ,60.4   ,3.3   
10,2021,IA,Iowa,67.3   ,65.0   ,3.3   
10,2021,KS,Kansas,66.3   ,64.4   ,2.9   
10,2021,KY,Kentucky,57.4   ,54.9   ,4.3   
10,2021,LA,Louisiana,57.7   ,55.1   ,4.5   
10,2021,ME,Maine,60.2   ,57.5   ,4.4   
10,2021,MD,Maryland,64.6   ,61.9   ,4.3   
10,2021,MA,Massachusetts,65.1   ,62.1   ,4.5   
10,2021,MI,Michigan,59.6   ,56.5   ,5.1   
10,2021,MN,Minnesota,67.8   ,65.6   ,3.3   
10,2021,MS,Mississippi,55.0   ,52.5   ,4.6   
10,2021,MO,Missouri,62.3   ,60.1   ,3.5   
10,2021,MT,Montana,62.3   ,60.4   ,3.0   
10,2021,NE,Nebraska,69.3   ,67.6   ,2.3   
10,2021,NV,Nevada,59.8   ,56.4   ,5.6   
10,2021,NH,New Hampshire,65.2   ,63.4   ,2.8   
10,2021,NJ,New Jersey,62.8   ,59.0   ,6.0   
10,2021,NM,New Mexico,56.5   ,53.1   ,6.0   
10,2021,NY,New York,59.6   ,56.0   ,5.9   
10,2021,NC,North Carolina,60.2   ,57.6   ,4.3   
10,2021,ND,North Dakota,68.6   ,66.9   ,2.4   
10,2021,OH,Ohio,61.3   ,58.6   ,4.5   
10,2021,OK,Oklahoma,61.0   ,59.0   ,3.2   
10,2021,OR,Oregon,62.0   ,59.4   ,4.2   
10,2021,PA,Pennsylvania,61.1   ,58.1   ,4.9   
10,2021,RI,Rhode Island,63.6   ,60.7   ,4.6   
10,2021,SC,South Carolina,57.2   ,55.2   ,3.5   
10,2021,SD,South Dakota,68.6   ,67.0   ,2.3   
10,2021,TN,Tennessee,60.4   ,58.1   ,3.8   
10,2021,TX,Texas,63.7   ,60.6   ,4.9   
10,2021,UT,Utah,68.0   ,66.4   ,2.4   
10,2021,VT,Vermont,62.6   ,60.8   ,2.9   
10,2021,VA,Virginia,63.7   ,61.7   ,3.1   
10,2021,WA,Washington,63.2   ,60.3   ,4.5   
10,2021,WV,West Virginia,53.9   ,51.5   ,4.4   
10,2021,WI,Wisconsin,65.8   ,63.7   ,3.3   
10,2021,WY,Wyoming,63.2   ,60.7   ,3.9   
11,2021,AL,Alabama,56.7   ,55.1   ,2.8   
11,2021,AK,Alaska,64.9   ,61.4   ,5.5   
11,2021,AZ,Arizona,61.0   ,58.7   ,3.9   
11,2021,AR,Arkansas,56.7   ,54.8   ,3.3   
11,2021,CA,California,61.5   ,58.0   ,5.7   
11,2021,CO,Colorado,68.4   ,65.4   ,4.4   
11,2021,CT,Connecticut,65.1   ,61.6   ,5.3   
11,2021,DE,Delaware,60.9   ,58.0   ,4.8   
11,2021,DC,District of Columbia,69.8   ,65.4   ,6.3   
11,2021,FL,Florida,58.6   ,56.4   ,3.8   
11,2021,GA,Georgia,61.5   ,59.5   ,3.3   
11,2021,HI,Hawaii,58.9   ,57.0   ,3.2   
11,2021,ID,Idaho,62.8   ,60.9   ,3.0   
11,2021,IL,Illinois,63.6   ,60.4   ,5.0   
11,2021,IN,Indiana,62.5   ,60.5   ,3.1   
11,2021,IA,Iowa,67.3   ,65.2   ,3.1   
11,2021,KS,Kansas,66.3   ,64.5   ,2.7   
11,2021,KY,Kentucky,57.5   ,55.1   ,4.2   
11,2021,LA,Louisiana,57.8   ,55.3   ,4.3   
11,2021,ME,Maine,60.0   ,57.5   ,4.2   
11,2021,MD,Maryland,64.6   ,62.1   ,3.9   
11,2021,MA,Massachusetts,65.1   ,62.4   ,4.2   
11,2021,MI,Michigan,59.7   ,56.8   ,4.8   
11,2021,MN,Minnesota,67.9   ,65.8   ,3.1   
11,2021,MS,Mississippi,55.1   ,52.7   ,4.4   
11,2021,MO,Missouri,62.4   ,60.3   ,3.3   
11,2021,MT,Montana,62.5   ,60.7   ,2.8   
11,2021,NE,Nebraska,69.3   ,67.8   ,2.2   
11,2021,NV,Nevada,59.8   ,56.5   ,5.4   
11,2021,NH,New Hampshire,65.2   ,63.5   ,2.6   
11,2021,NJ,New Jersey,62.7   ,59.1   ,5.7   
11,2021,NM,New Mexico,56.6   ,53.3   ,5.8   
11,2021,NY,New York,59.6   ,56.3   ,5.6   
11,2021,NC,North Carolina,60.5   ,58.0   ,4.1   
11,2021,ND,North Dakota,68.8   ,67.2   ,2.3   
11,2021,OH,Ohio,61.3   ,58.7   ,4.3   
11,2021,OK,Oklahoma,61.0   ,59.2   ,3.0   
11,2021,OR,Oregon,62.1   ,59.6   ,4.0   
11,2021,PA,Pennsylvania,61.2   ,58.3   ,4.7   
11,2021,RI,Rhode Island,63.5   ,60.9   ,4.1   
11,2021,SC,South Carolina,57.2   ,55.2   ,3.4   
11,2021,SD,South Dakota,68.6   ,67.1   ,2.2   
11,2021,TN,Tennessee,60.4   ,58.3   ,3.6   
11,2021,TX,Texas,63.8   ,60.8   ,4.6   
11,2021,UT,Utah,68.1   ,66.5   ,2.3   
11,2021,VT,Vermont,62.7   ,61.0   ,2.8   
11,2021,VA,Virginia,63.9   ,62.0   ,3.0   
11,2021,WA,Washington,63.2   ,60.5   ,4.2   
11,2021,WV,West Virginia,53.9   ,51.7   ,4.2   
11,2021,WI,Wisconsin,65.8   ,63.7   ,3.1   
11,2021,WY,Wyoming,63.1   ,60.8   ,3.7   
12,2021,AL,Alabama,56.8   ,55.3   ,2.7   
12,2021,AK,Alaska,65.1   ,61.6   ,5.3   
12,2021,AZ,Arizona,61.1   ,58.8   ,3.7   
12,2021,AR,Arkansas,56.9   ,55.1   ,3.2   
12,2021,CA,California,61.7   ,58.4   ,5.5   
12,2021,CO,Colorado,68.5   ,65.6   ,4.2   
12,2021,CT,Connecticut,65.7   ,62.3   ,5.1   
12,2021,DE,Delaware,61.0   ,58.1   ,4.7   
12,2021,DC,District of Columbia,69.7   ,65.4   ,6.1   
12,2021,FL,Florida,58.7   ,56.6   ,3.6   
12,2021,GA,Georgia,61.6   ,59.6   ,3.2   
12,2021,HI,Hawaii,59.1   ,57.2   ,3.1   
12,2021,ID,Idaho,62.9   ,61.1   ,2.9   
12,2021,IL,Illinois,63.8   ,60.8   ,4.8   
12,2021,IN,Indiana,62.7   ,60.8   ,3.0   
12,2021,IA,Iowa,67.4   ,65.4   ,2.9   
12,2021,KS,Kansas,66.3   ,64.6   ,2.6   
12,2021,KY,Kentucky,57.6   ,55.3   ,4.1   
12,2021,LA,Louisiana,57.9   ,55.6   ,4.1   
12,2021,ME,Maine,59.9   ,57.5   ,3.9   
12,2021,MD,Maryland,64.6   ,62.3   ,3.6   
12,2021,MA,Massachusetts,65.1   ,62.6   ,3.9   
12,2021,MI,Michigan,59.8   ,57.1   ,4.5   
12,2021,MN,Minnesota,68.0   ,66.1   ,2.9   
12,2021,MS,Mississippi,55.2   ,52.9   ,4.2   
12,2021,MO,Missouri,62.4   ,60.4   ,3.2   
12,2021,MT,Montana,62.6   ,60.9   ,2.7   
12,2021,NE,Nebraska,69.4   ,67.9   ,2.1   
12,2021,NV,Nevada,59.8   ,56.6   ,5.3   
12,2021,NH,New Hampshire,65.3   ,63.7   ,2.4   
12,2021,NJ,New Jersey,62.8   ,59.3   ,5.6   
12,2021,NM,New Mexico,56.7   ,53.6   ,5.6   
12,2021,NY,New York,59.9   ,56.6   ,5.5   
12,2021,NC,North Carolina,60.9   ,58.5   ,3.9   
12,2021,ND,North Dakota,68.9   ,67.4   ,2.3   
12,2021,OH,Ohio,61.3   ,58.8   ,4.2   
12,2021,OK,Oklahoma,61.2   ,59.4   ,2.9   
12,2021,OR,Oregon,62.4   ,59.9   ,3.9   
12,2021,PA,Pennsylvania,61.3   ,58.5   ,4.5   
12,2021,RI,Rhode Island,63.5   ,61.1   ,3.7   
12,2021,SC,South Carolina,57.2   ,55.3   ,3.3   
12,2021,SD,South Dakota,68.6   ,67.2   ,2.1   
12,2021,TN,Tennessee,60.6   ,58.4   ,3.5   
12,2021,TX,Texas,63.9   ,61.0   ,4.5   
12,2021,UT,Utah,68.2   ,66.7   ,2.2   
12,2021,VT,Vermont,62.9   ,61.3   ,2.6   
12,2021,VA,Virginia,64.1   ,62.2   ,2.9   
12,2021,WA,Washington,63.3   ,60.7   ,4.1   
12,2021,WV,West Virginia,54.0   ,51.9   ,4.0   
12,2021,WI,Wisconsin,65.8   ,63.8   ,3.0   
12,2021,WY,Wyoming,63.1   ,60.9   ,3.6   
01,2022,AL,Alabama,56.9   ,55.4   ,2.6   
01,2022,AK,Alaska,65.2   ,61.8   ,5.2   
01,2022,AZ,Arizona,61.2   ,58.9   ,3.7   
01,2022,AR,Arkansas,57.1   ,55.3   ,3.2   
01,2022,CA,California,61.9   ,58.6   ,5.2   
01,2022,CO,Colorado,68.6   ,65.9   ,4.0   
01,2022,CT,Connecticut,66.3   ,63.1   ,4.9   
01,2022,DE,Delaware,61.1   ,58.3   ,4.6   
01,2022,DC,District of Columbia,70.3   ,66.0   ,6.0   
01,2022,FL,Florida,58.9   ,56.8   ,3.5   
01,2022,GA,Georgia,61.6   ,59.7   ,3.1   
01,2022,HI,Hawaii,59.2   ,57.4   ,3.1   
01,2022,ID,Idaho,63.0   ,61.2   ,2.8   
01,2022,IL,Illinois,64.1   ,61.0   ,4.7   
01,2022,IN,Indiana,62.9   ,61.0   ,2.9   
01,2022,IA,Iowa,67.6   ,65.7   ,2.7   
01,2022,KS,Kansas,66.4   ,64.7   ,2.5   
01,2022,KY,Kentucky,57.7   ,55.4   ,4.0   
01,2022,LA,Louisiana,58.2   ,55.9   ,4.0   
01,2022,ME,Maine,59.8   ,57.6   ,3.7   
01,2022,MD,Maryland,64.8   ,62.5   ,3.5   
01,2022,MA,Massachusetts,65.3   ,62.8   ,3.9   
01,2022,MI,Michigan,60.0   ,57.3   ,4.4   
01,2022,MN,Minnesota,68.1   ,66.3   ,2.7   
01,2022,MS,Mississippi,55.2   ,53.0   ,4.1   
01,2022,MO,Missouri,62.4   ,60.6   ,3.0   
01,2022,MT,Montana,62.8   ,61.1   ,2.7   
01,2022,NE,Nebraska,69.4   ,68.0   ,2.0   
01,2022,NV,Nevada,60.2   ,57.0   ,5.2   
01,2022,NH,New Hampshire,65.4   ,63.9   ,2.3   
01,2022,NJ,New Jersey,63.1   ,59.8   ,5.2   
01,2022,NM,New Mexico,56.8   ,53.8   ,5.4   
01,2022,NY,New York,60.0   ,56.9   ,5.2   
01,2022,NC,North Carolina,61.2   ,59.0   ,3.7   
01,2022,ND,North Dakota,69.1   ,67.6   ,2.2   
01,2022,OH,Ohio,61.4   ,58.9   ,4.1   
01,2022,OK,Oklahoma,61.4   ,59.6   ,2.9   
01,2022,OR,Oregon,62.6   ,60.1   ,3.9   
01,2022,PA,Pennsylvania,61.4   ,58.8   ,4.3   
01,2022,RI,Rhode Island,63.6   ,61.3   ,3.5   
01,2022,SC,South Carolina,57.3   ,55.4   ,3.3   
01,2022,SD,South Dakota,68.6   ,67.3   ,2.0   
01,2022,TN,Tennessee,60.7   ,58.6   ,3.4   
01,2022,TX,Texas,64.0   ,61.2   ,4.3   
01,2022,UT,Utah,68.4   ,66.9   ,2.2   
01,2022,VT,Vermont,63.0   ,61.5   ,2.4   
01,2022,VA,Virginia,64.3   ,62.5   ,2.8   
01,2022,WA,Washington,63.5   ,60.9   ,4.0   
01,2022,WV,West Virginia,54.2   ,52.1   ,3.9   
01,2022,WI,Wisconsin,65.8   ,63.8   ,3.0   
01,2022,WY,Wyoming,63.3   ,61.1   ,3.5   
02,2022,AL,Alabama,57.0   ,55.5   ,2.6   
02,2022,AK,Alaska,65.1   ,62.0   ,4.8   
02,2022,AZ,Arizona,61.3   ,59.1   ,3.6   
02,2022,AR,Arkansas,57.3   ,55.4   ,3.2   
02,2022,CA,California,61.9   ,58.9   ,4.8   
02,2022,CO,Colorado,68.6   ,66.1   ,3.6   
02,2022,CT,Connecticut,66.2   ,63.1   ,4.6   
02,2022,DE,Delaware,61.1   ,58.4   ,4.4   
02,2022,DC,District of Columbia,70.6   ,66.6   ,5.6   
02,2022,FL,Florida,59.0   ,57.0   ,3.3   
02,2022,GA,Georgia,61.7   ,59.8   ,3.1   
02,2022,HI,Hawaii,59.4   ,57.5   ,3.2   
02,2022,ID,Idaho,63.1   ,61.4   ,2.7   
02,2022,IL,Illinois,64.2   ,61.2   ,4.7   
02,2022,IN,Indiana,63.1   ,61.3   ,2.9   
02,2022,IA,Iowa,67.7   ,66.0   ,2.6   
02,2022,KS,Kansas,66.5   ,64.8   ,2.5   
02,2022,KY,Kentucky,57.8   ,55.5   ,4.0   
02,2022,LA,Louisiana,58.3   ,56.1   ,3.8   
02,2022,ME,Maine,59.6   ,57.7   ,3.3   
02,2022,MD,Maryland,64.8   ,62.7   ,3.3   
02,2022,MA,Massachusetts,65.4   ,62.9   ,3.8   
02,2022,MI,Michigan,60.2   ,57.6   ,4.3   
02,2022,MN,Minnesota,68.2   ,66.5   ,2.5   
02,2022,MS,Mississippi,55.3   ,53.1   ,3.9   
02,2022,MO,Missouri,62.4   ,60.7   ,2.7   
02,2022,MT,Montana,62.9   ,61.3   ,2.6   
02,2022,NE,Nebraska,69.5   ,68.1   ,2.0   
02,2022,NV,Nevada,60.6   ,57.4   ,5.2   
02,2022,NH,New Hampshire,65.6   ,64.1   ,2.3   
02,2022,NJ,New Jersey,63.3   ,60.3   ,4.7   
02,2022,NM,New Mexico,56.8   ,54.0   ,5.0   
02,2022,NY,New York,60.0   ,57.1   ,4.8   
02,2022,NC,North Carolina,61.3   ,59.1   ,3.6   
02,2022,ND,North Dakota,69.2   ,67.7   ,2.1   
02,2022,OH,Ohio,61.5   ,59.1   ,4.0   
02,2022,OK,Oklahoma,61.5   ,59.8   ,2.9   
02,2022,OR,Oregon,62.6   ,60.3   ,3.7   
02,2022,PA,Pennsylvania,61.6   ,59.0   ,4.2   
02,2022,RI,Rhode Island,63.6   ,61.6   ,3.3   
02,2022,SC,South Carolina,57.3   ,55.5   ,3.2   
02,2022,SD,South Dakota,68.7   ,67.3   ,1.9   
02,2022,TN,Tennessee,60.9   ,58.8   ,3.4   
02,2022,TX,Texas,64.0   ,61.4   ,4.1   
02,2022,UT,Utah,68.6   ,67.1   ,2.2   
02,2022,VT,Vermont,63.2   ,61.7   ,2.3   
02,2022,VA,Virginia,64.6   ,62.8   ,2.7   
02,2022,WA,Washington,63.7   ,61.2   ,4.0   
02,2022,WV,West Virginia,54.3   ,52.2   ,3.8   
02,2022,WI,Wisconsin,65.8   ,63.9   ,2.9   
02,2022,WY,Wyoming,63.5   ,61.4   ,3.4   
03,2022,AL,Alabama,57.1   ,55.6   ,2.6   
03,2022,AK,Alaska,65.0   ,62.1   ,4.5   
03,2022,AZ,Arizona,61.4   ,59.2   ,3.6   
03,2022,AR,Arkansas,57.4   ,55.6   ,3.2   
03,2022,CA,California,61.8   ,59.1   ,4.4   
03,2022,CO,Colorado,68.5   ,66.3   ,3.3   
03,2022,CT,Connecticut,66.0   ,63.1   ,4.4   
03,2022,DE,Delaware,61.0   ,58.4   ,4.3   
03,2022,DC,District of Columbia,70.8   ,67.1   ,5.2   
03,2022,FL,Florida,59.1   ,57.2   ,3.2   
03,2022,GA,Georgia,61.7   ,59.9   ,3.0   
03,2022,HI,Hawaii,59.6   ,57.7   ,3.2   
03,2022,ID,Idaho,63.1   ,61.4   ,2.7   
03,2022,IL,Illinois,64.3   ,61.3   ,4.6   
03,2022,IN,Indiana,63.2   ,61.4   ,2.8   
03,2022,IA,Iowa,67.9   ,66.2   ,2.5   
03,2022,KS,Kansas,66.6   ,64.9   ,2.5   
03,2022,KY,Kentucky,57.8   ,55.5   ,3.9   
03,2022,LA,Louisiana,58.4   ,56.3   ,3.7   
03,2022,ME,Maine,59.5   ,57.7   ,3.0   
03,2022,MD,Maryland,64.8   ,62.8   ,3.1   
03,2022,MA,Massachusetts,65.4   ,63.0   ,3.6   
03,2022,MI,Michigan,60.3   ,57.7   ,4.2   
03,2022,MN,Minnesota,68.2   ,66.6   ,2.4   
03,2022,MS,Mississippi,55.3   ,53.2   ,3.8   
03,2022,MO,Missouri,62.4   ,60.8   ,2.5   
03,2022,MT,Montana,63.0   ,61.3   ,2.6   
03,2022,NE,Nebraska,69.5   ,68.1   ,1.9   
03,2022,NV,Nevada,60.9   ,57.8   ,5.1   
03,2022,NH,New Hampshire,65.7   ,64.2   ,2.2   
03,2022,NJ,New Jersey,63.5   ,60.7   ,4.3   
03,2022,NM,New Mexico,56.7   ,54.1   ,4.6   
03,2022,NY,New York,60.1   ,57.3   ,4.6   
03,2022,NC,North Carolina,61.3   ,59.1   ,3.5   
03,2022,ND,North Dakota,69.2   ,67.8   ,2.0   
03,2022,OH,Ohio,61.6   ,59.2   ,3.9   
03,2022,OK,Oklahoma,61.6   ,59.9   ,2.9   
03,2022,OR,Oregon,62.6   ,60.3   ,3.7   
03,2022,PA,Pennsylvania,61.8   ,59.2   ,4.2   
03,2022,RI,Rhode Island,63.7   ,61.7   ,3.1   
03,2022,SC,South Carolina,57.3   ,55.5   ,3.2   
03,2022,SD,South Dakota,68.7   ,67.4   ,1.9   
03,2022,TN,Tennessee,60.9   ,58.9   ,3.3   
03,2022,TX,Texas,64.1   ,61.6   ,3.9   
03,2022,UT,Utah,68.7   ,67.2   ,2.2   
03,2022,VT,Vermont,63.3   ,61.9   ,2.2   
03,2022,VA,Virginia,64.7   ,63.0   ,2.7   
03,2022,WA,Washington,63.9   ,61.4   ,3.9   
03,2022,WV,West Virginia,54.4   ,52.3   ,3.8   
03,2022,WI,Wisconsin,65.8   ,63.9   ,2.9   
03,2022,WY,Wyoming,63.7   ,61.6   ,3.3   
04,2022,AL,Alabama,57.1   ,55.6   ,2.5   
04,2022,AK,Alaska,65.0   ,62.2   ,4.3   
04,2022,AZ,Arizona,61.4   ,59.2   ,3.6   
04,2022,AR,Arkansas,57.4   ,55.6   ,3.1   
04,2022,CA,California,61.9   ,59.2   ,4.2   
04,2022,CO,Colorado,68.5   ,66.3   ,3.1   
04,2022,CT,Connecticut,65.8   ,63.0   ,4.3   
04,2022,DE,Delaware,60.9   ,58.4   ,4.2   
04,2022,DC,District of Columbia,71.1   ,67.6   ,4.9   
04,2022,FL,Florida,59.1   ,57.3   ,3.1   
04,2022,GA,Georgia,61.7   ,59.9   ,3.0   
04,2022,HI,Hawaii,59.8   ,57.8   ,3.3   
04,2022,ID,Idaho,63.1   ,61.4   ,2.7   
04,2022,IL,Illinois,64.3   ,61.4   ,4.5   
04,2022,IN,Indiana,63.3   ,61.5   ,2.9   
04,2022,IA,Iowa,68.0   ,66.3   ,2.5   
04,2022,KS,Kansas,66.6   ,64.9   ,2.5   
04,2022,KY,Kentucky,57.8   ,55.5   ,3.9   
04,2022,LA,Louisiana,58.5   ,56.4   ,3.6   
04,2022,ME,Maine,59.4   ,57.7   ,2.8   
04,2022,MD,Maryland,64.8   ,62.9   ,3.0   
04,2022,MA,Massachusetts,65.4   ,63.0   ,3.6   
04,2022,MI,Michigan,60.3   ,57.9   ,4.1   
04,2022,MN,Minnesota,68.2   ,66.6   ,2.3   
04,2022,MS,Mississippi,55.3   ,53.2   ,3.7   
04,2022,MO,Missouri,62.3   ,60.9   ,2.4   
04,2022,MT,Montana,63.0   ,61.3   ,2.7   
04,2022,NE,Nebraska,69.5   ,68.1   ,1.9   
04,2022,NV,Nevada,61.2   ,58.1   ,5.1   
04,2022,NH,New Hampshire,65.8   ,64.3   ,2.2   
04,2022,NJ,New Jersey,63.7   ,61.1   ,4.1   
04,2022,NM,New Mexico,56.7   ,54.2   ,4.4   
04,2022,NY,New York,60.2   ,57.5   ,4.4   
04,2022,NC,North Carolina,61.3   ,59.1   ,3.5   
04,2022,ND,North Dakota,69.2   ,67.8   ,2.0   
04,2022,OH,Ohio,61.7   ,59.2   ,3.9   
04,2022,OK,Oklahoma,61.7   ,59.9   ,2.9   
04,2022,OR,Oregon,62.6   ,60.3   ,3.7   
04,2022,PA,Pennsylvania,61.9   ,59.3   ,4.1   
04,2022,RI,Rhode Island,63.8   ,61.9   ,3.0   
04,2022,SC,South Carolina,57.3   ,55.5   ,3.2   
04,2022,SD,South Dakota,68.6   ,67.3   ,1.9   
04,2022,TN,Tennessee,60.9   ,58.9   ,3.3   
04,2022,TX,Texas,64.1   ,61.6   ,3.8   
04,2022,UT,Utah,68.8   ,67.2   ,2.3   
04,2022,VT,Vermont,63.4   ,62.1   ,2.2   
04,2022,VA,Virginia,64.8   ,63.1   ,2.6   
04,2022,WA,Washington,64.0   ,61.5   ,3.9   
04,2022,WV,West Virginia,54.4   ,52.4   ,3.8   
04,2022,WI,Wisconsin,65.7   ,63.8   ,2.9   
04,2022,WY,Wyoming,63.9   ,61.8   ,3.3   
05,2022,AL,Alabama,57.1   ,55.6   ,2.5   
05,2022,AK,Alaska,64.9   ,62.2   ,4.2   
05,2022,AZ,Arizona,61.5   ,59.2   ,3.7   
05,2022,AR,Arkansas,57.4   ,55.6   ,3.2   
05,2022,CA,California,61.8   ,59.3   ,4.1   
05,2022,CO,Colorado,68.4   ,66.4   ,3.0   
05,2022,CT,Connecticut,65.6   ,62.9   ,4.1   
05,2022,DE,Delaware,60.8   ,58.3   ,4.2   
05,2022,DC,District of Columbia,71.3   ,68.0   ,4.7   
05,2022,FL,Florida,59.2   ,57.4   ,3.0   
05,2022,GA,Georgia,61.7   ,59.8   ,3.0   
05,2022,HI,Hawaii,59.9   ,57.9   ,3.3   
05,2022,ID,Idaho,63.1   ,61.4   ,2.7   
05,2022,IL,Illinois,64.3   ,61.4   ,4.5   
05,2022,IN,Indiana,63.4   ,61.5   ,2.9   
05,2022,IA,Iowa,68.0   ,66.3   ,2.6   
05,2022,KS,Kansas,66.6   ,64.9   ,2.5   
05,2022,KY,Kentucky,57.8   ,55.5   ,4.0   
05,2022,LA,Louisiana,58.5   ,56.4   ,3.6   
05,2022,ME,Maine,59.2   ,57.7   ,2.7   
05,2022,MD,Maryland,64.9   ,62.9   ,3.0   
05,2022,MA,Massachusetts,65.4   ,63.0   ,3.7   
05,2022,MI,Michigan,60.4   ,57.9   ,4.0   
05,2022,MN,Minnesota,68.2   ,66.7   ,2.3   
05,2022,MS,Mississippi,55.2   ,53.2   ,3.7   
05,2022,MO,Missouri,62.3   ,60.9   ,2.3   
05,2022,MT,Montana,63.0   ,61.3   ,2.7   
05,2022,NE,Nebraska,69.5   ,68.1   ,2.0   
05,2022,NV,Nevada,61.5   ,58.4   ,5.1   
05,2022,NH,New Hampshire,65.8   ,64.3   ,2.2   
05,2022,NJ,New Jersey,63.9   ,61.5   ,3.8   
05,2022,NM,New Mexico,56.6   ,54.3   ,4.1   
05,2022,NY,New York,60.2   ,57.6   ,4.3   
05,2022,NC,North Carolina,61.3   ,59.1   ,3.6   
05,2022,ND,North Dakota,69.1   ,67.8   ,1.9   
05,2022,OH,Ohio,61.7   ,59.3   ,3.9   
05,2022,OK,Oklahoma,61.7   ,59.9   ,2.9   
05,2022,OR,Oregon,62.6   ,60.3   ,3.7   
05,2022,PA,Pennsylvania,61.9   ,59.4   ,4.1   
05,2022,RI,Rhode Island,63.9   ,61.9   ,3.0   
05,2022,SC,South Carolina,57.2   ,55.4   ,3.2   
05,2022,SD,South Dakota,68.6   ,67.2   ,1.9   
05,2022,TN,Tennessee,60.7   ,58.8   ,3.3   
05,2022,TX,Texas,64.1   ,61.7   ,3.8   
05,2022,UT,Utah,68.8   ,67.3   ,2.3   
05,2022,VT,Vermont,63.5   ,62.1   ,2.2   
05,2022,VA,Virginia,64.8   ,63.2   ,2.5   
05,2022,WA,Washington,64.1   ,61.6   ,3.9   
05,2022,WV,West Virginia,54.4   ,52.3   ,3.8   
05,2022,WI,Wisconsin,65.6   ,63.7   ,2.9   
05,2022,WY,Wyoming,64.0   ,61.9   ,3.3   
06,2022,AL,Alabama,57.1   ,55.6   ,2.5   
06,2022,AK,Alaska,64.9   ,62.2   ,4.1   
06,2022,AZ,Arizona,61.5   ,59.2   ,3.7   
06,2022,AR,Arkansas,57.4   ,55.6   ,3.2   
06,2022,CA,California,61.8   ,59.3   ,4.0   
06,2022,CO,Colorado,68.3   ,66.3   ,2.8   
06,2022,CT,Connecticut,65.3   ,62.7   ,4.0   
06,2022,DE,Delaware,60.7   ,58.2   ,4.2   
06,2022,DC,District of Columbia,71.4   ,68.2   ,4.4   
06,2022,FL,Florida,59.2   ,57.5   ,2.9   
06,2022,GA,Georgia,61.6   ,59.7   ,3.1   
06,2022,HI,Hawaii,60.0   ,58.0   ,3.3   
06,2022,ID,Idaho,63.1   ,61.3   ,2.8   
06,2022,IL,Illinois,64.3   ,61.4   ,4.5   
06,2022,IN,Indiana,63.4   ,61.5   ,3.0   
06,2022,IA,Iowa,68.1   ,66.3   ,2.7   
06,2022,KS,Kansas,66.5   ,64.8   ,2.6   
06,2022,KY,Kentucky,57.7   ,55.4   ,4.0   
06,2022,LA,Louisiana,58.4   ,56.3   ,3.5   
06,2022,ME,Maine,59.1   ,57.6   ,2.6   
06,2022,MD,Maryland,64.9   ,62.9   ,3.0   
06,2022,MA,Massachusetts,65.4   ,63.0   ,3.6   
06,2022,MI,Michigan,60.4   ,58.0   ,4.0   
06,2022,MN,Minnesota,68.3   ,66.7   ,2.3   
06,2022,MS,Mississippi,55.1   ,53.1   ,3.7   
06,2022,MO,Missouri,62.3   ,60.9   ,2.3   
06,2022,MT,Montana,63.0   ,61.3   ,2.7   
06,2022,NE,Nebraska,69.4   ,68.0   ,2.1   
06,2022,NV,Nevada,61.8   ,58.6   ,5.1   
06,2022,NH,New Hampshire,65.7   ,64.3   ,2.2   
06,2022,NJ,New Jersey,64.1   ,61.8   ,3.6   
06,2022,NM,New Mexico,56.5   ,54.3   ,3.9   
06,2022,NY,New York,60.3   ,57.7   ,4.2   
06,2022,NC,North Carolina,61.3   ,59.0   ,3.6   
06,2022,ND,North Dakota,69.0   ,67.7   ,1.9   
06,2022,OH,Ohio,61.7   ,59.2   ,3.9   
06,2022,OK,Oklahoma,61.7   ,59.9   ,3.0   
06,2022,OR,Oregon,62.6   ,60.2   ,3.8   
06,2022,PA,Pennsylvania,61.9   ,59.4   ,4.1   
06,2022,RI,Rhode Island,63.9   ,61.9   ,3.1   
