"","STATE","YEAR","MONTH","coal_gen","hydro_gen","gas_gen","other_gen","petro_gen","solar_gen","biomass_gen","wind_gen","nuclear_gen","other_gas_gen","pump_gen"
"1411","MA",2021,7,0,92627,1636905,79874,1876,155911,78750,12768,0,0,-40977
"1412","MA",2021,8,0,64729,2004825,75825,6874,157516,74762,11189,0,0,-42934
"1413","MA",2021,9,0,74829,1107960,75726,1365,147369,73469,15517,0,0,-36624
"1414","MA",2021,10,0,80203,1139859,80642,1500,109246,78520,20687,0,0,-42127
"1415","MA",2021,11,0,112841,788332,74251,6462,107665,72594,21455,0,0,-27479
"1416","MA",2021,12,0,110795,988020,84799,23162,61072,82417,18357,0,0,-40328
"1417","MA",2022,1,0,67766,1318934,78919,438893,152602,75568,14697,0,0,-17967
"1418","MA",2022,2,0,83431,1086065,64692,74927,100624,62251,16636,0,0,-30661
"1419","MA",2022,3,0,122031,1000467,67696,21410,150174,65317,24689,0,0,-31727
"1420","MA",2022,4,0,139515,1097532,81929,-169,183482,78432,24125,0,0,-37736
"1421","MA",2022,5,0,101631,1423065,81278,988,207366,77690,17251,0,0,-20186
"1422","MA",2022,6,0,48194,1159885,82483,847,208577,79572,17524,0,0,-37028
"1423","MA",2022,7,0,27367,2280957,78455,30036,230741,75741,14182,0,0,-48811
"1424","MA",2022,8,0,23962,2311551,76825,9937,205224,73434,9529,0,0,-43842
"1425","MA",2022,9,0,44815,1013435,78783,155,170813,75173,16566,0,0,-23433
"1426","MA",2022,10,0,58722,661593,81248,2206,135853,77796,19488,0,0,-33774
"1427","MA",2022,11,0,65238,1050417,78029,2940,112844,74631,25116,0,0,-38171
"1428","MA",2022,12,0,94473,1372065,79460,173891,75885,76209,15877,0,0,-36237
"1429","MA",2023,1,0,96646,1199440,82392,-216,105899,79222,14345,0,0,-40895
"1430","MA",2023,2,0,76385,1258668,73294,53793,117852,70052,22018,0,0,-28403
"1431","MA",2023,3,0,86208,1006073,79271,1262,166629,76046,23594,0,0,-40309
"1432","MA",2023,4,0,68271,1037195,62445,704,175062,60956,19310,0,0,-27837
"1433","MA",2023,5,0,71199,1080857,72841,732,211196,70684,15062,0,0,-38540
"1434","MA",2023,6,0,48070,1132954,79972,730,206673,76730,9950,0,0,-37346
"1435","MA",2023,7,0,74079,1879455,81811,11844,223719,78763,9574,0,0,-34327
"1436","MA",2023,8,0,77191,1405686,80885,1111,213847,77533,15061,0,0,-41457
"1437","MA",2023,9,0,69191,1244833,78207,8190,179814,74120,15831,0,0,-24567
"1438","MA",2023,10,0,92595,1112647,81630,1804,162222,77716,15798,0,0,-19239
"1439","MA",2023,11,0,68297,1102695,79279,7156,123293,75070,18075,0,0,-15898
"1440","MA",2023,12,0,79440,1389577,82471,1088,97755,79054,18772,0,0,-30657
"1441","MD",2018,1,1601555,188151,492621,26797,198169,17584,34851,54742,1346338,0,0
"1442","MD",2018,2,550666,235931,777171,25277,3425,16765,32912,48739,960036,0,0
"1443","MD",2018,3,1280329,181602,943721,26946,4706,29194,35072,56675,972281,0,0
"1444","MD",2018,4,727026,288959,1049540,26529,4790,41805,34380,56345,1287475,0,0
"1445","MD",2018,5,1146817,245793,1238877,24624,6327,39107,31749,50225,1333913,0,0
"1446","MD",2018,6,840888,141970,1122107,32317,5371,42073,40259,52666,1276519,0,0
"1447","MD",2018,7,766385,154801,1517038,29003,12053,42019,36840,32887,1303698,0,0
"1448","MD",2018,8,776454,274131,1697145,31051,9481,45026,38611,41448,1283282,0,0
"1449","MD",2018,9,638404,245958,1628953,27541,5690,34018,33836,37442,1246389,0,0
"1450","MD",2018,10,297298,250030,1488477,29748,3949,37254,37376,43230,1320437,0,0
"1451","MD",2018,11,861861,299816,876585,21167,4584,28449,28520,46029,1305333,0,0
"1452","MD",2018,12,579241,323744,1017439,25126,1470,23427,32940,49554,1352230,0,0
"1453","MD",2019,1,682245,295369,1084205,21491,12157,27450,23316,44836,1352917,0,0
"1454","MD",2019,2,250541,248614,1266333,10635,8867,28132,13756,41037,956165,0,0
"1455","MD",2019,3,477467,275230,1603926,16846,5467,44230,16690,45943,981233,0,0
"1456","MD",2019,4,102701,275361,1060280,20395,503,47317,21833,51369,1303153,0,0
"1457","MD",2019,5,429852,263482,1174167,33543,3197,51457,32961,45318,1334182,0,0
"1458","MD",2019,6,336945,222317,1179052,37142,3999,49500,35719,38963,1272540,0,0
"1459","MD",2019,7,838529,122950,1651367,35963,11276,53740,34828,38323,1300484,0,0
"1460","MD",2019,8,782800,71020,1472083,36291,5216,47423,34919,34643,1284026,0,0
"1461","MD",2019,9,694445,42900,1095145,29774,6478,46134,29495,42461,1264678,0,0
"1462","MD",2019,10,266682,82027,1173354,31012,5616,37747,30753,48139,1312355,0,0
"1463","MD",2019,11,527410,87063,919585,28159,849,34043,28130,43685,1302614,0,0
"1464","MD",2019,12,331955,201718,925764,27278,3644,27138,27981,45553,1348575,0,0
"1465","MD",2020,1,172636,226933,956641,10436,9387,29142,14371,56372,1349218,0,0
"1466","MD",2020,2,73115,229871,1383363,95,517,32856,5660,58385,939661,0,0
"1467","MD",2020,3,64042,271437,1306553,29254,1096,42891,29992,56908,1058722,0,0
"1468","MD",2020,4,88751,262465,1121797,24853,594,48692,25952,57037,1298643,0,0
"1469","MD",2020,5,115770,232181,867298,29909,1206,56382,30014,58593,1339557,0,0
"1470","MD",2020,6,552885,101781,1168405,30612,10536,60732,29957,32857,1278643,0,0
"1471","MD",2020,7,897978,48884,1676367,34335,22323,60308,33423,16958,1299341,0,0
"1472","MD",2020,8,464989,49649,1310631,34877,8086,50245,33925,24669,1289513,0,0
"1473","MD",2020,9,292397,26984,1056455,32070,5020,44579,31216,23891,1262085,0,0
"1474","MD",2020,10,178722,28195,1367865,31424,2491,38392,30720,34208,1323210,0,0
"1475","MD",2020,11,110368,67401,1059887,30134,2959,35935,29837,57194,1295674,0,0
"1476","MD",2020,12,347907,151022,816515,31845,6164,27082,32001,68605,1346290,0,0
"1477","MD",2021,1,541313,181352,743548,30782,5539,33794,30733,57959,1350621,0,0
"1478","MD",2021,2,787222,92552,818127,24718,7993,27993,25397,45297,1163666,0,0
"1479","MD",2021,3,251972,321280,1041263,35601,4411,60333,34654,59260,832885,0,0
"1480","MD",2021,4,22096,193848,1279745,25761,5457,61915,26489,56554,1297994,0,0
"1481","MD",2021,5,251634,209007,871779,34727,2310,62437,33911,30640,1337931,0,0
"1482","MD",2021,6,643386,99079,1040798,35024,9693,63155,33727,23356,1278215,0,0
"1483","MD",2021,7,787536,168114,1467923,33702,7576,62045,32799,24328,1263359,0,0
"1484","MD",2021,8,721903,128316,1553208,29570,13481,65384,28408,18230,1288572,0,0
"1485","MD",2021,9,441878,199852,1249624,30939,6293,66707,29186,39177,1253272,0,0
"1486","MD",2021,10,278996,173853,1505414,32011,3117,49251,30306,46120,1320373,0,0
"1487","MD",2021,11,243460,228538,1317938,29829,4345,46570,28499,54979,1259115,0,0
"1488","MD",2021,12,202583,121359,1088380,33557,2453,32465,32254,61531,1347630,0,0
"1489","MD",2022,1,1101194,142606,644317,24163,15831,33241,25418,56025,1281507,0,0
"1490","MD",2022,2,393998,218367,639004,22637,3151,39177,23928,52016,723066,0,0
"1491","MD",2022,3,234449,304064,1134514,22907,2626,59930,24523,63485,1295799,0,0
"1492","MD",2022,4,394862,286968,1152186,21597,1421,72302,23282,48082,1289866,0,0
"1493","MD",2022,5,373876,189417,1135698,24733,6146,67043,25407,36399,1331688,0,0
"1494","MD",2022,6,376311,83958,1450681,23702,16721,78234,24743,32405,1266856,0,0
"1495","MD",2022,7,462258,41104,1545786,31774,12353,70168,31871,26063,1285312,0,0
"1496","MD",2022,8,386120,30614,1664853,23955,25193,69866,24993,18214,1268268,0,0
"1497","MD",2022,9,333603,70390,1345231,24072,3827,64827,24625,30117,1111644,0,0
"1498","MD",2022,10,126235,69835,1474175,23187,1080,54147,24307,38671,1325007,0,0
"1499","MD",2022,11,114858,126325,921536,25978,1535,57352,26557,58032,1288533,0,0
"1500","MD",2022,12,341551,216034,841660,24866,52980,47244,25961,38099,1343138,0,0
"1501","MD",2023,1,51780,294644,844219,23665,2045,44704,25110,56337,1344780,0,0
"1502","MD",2023,2,67288,132023,1025959,23255,2613,55041,24138,60506,996006,0,0
"1503","MD",2023,3,94299,242780,1492930,24567,1796,77756,25635,59827,1070742,0,0
"1504","MD",2023,4,60320,158972,1598368,19725,1973,89414,21008,35496,1293357,0,0
"1505","MD",2023,5,3554,173555,975177,26836,2681,105108,27536,26580,1326605,0,0
"1506","MD",2023,6,87089,48441,1214099,26974,6437,103002,27300,28764,1272752,0,0
"1507","MD",2023,7,390612,106941,1681429,33364,9459,111066,32735,19405,1289010,0,0
"1508","MD",2023,8,434193,128923,1584996,29592,8269,104377,29646,26105,1281383,0,0
"1509","MD",2023,9,317822,111912,1104780,22110,11261,86947,23151,22806,1237467,0,0
"1510","MD",2023,10,36923,95286,1490794,30223,11079,81241,30147,37701,1311938,0,0
"1511","MD",2023,11,80876,105983,1265629,29114,2212,62676,28614,52989,1215009,0,0
"1512","MD",2023,12,84216,258175,1069284,31647,2981,46366,32100,55010,1388113,0,0
"1513","ME",2018,1,13764,284006,86634,32390,155709,442,14337,272074,0,0,0
"1514","ME",2018,2,9318,303148,68469,32530,1548,717,14866,223395,0,0,0
"1515","ME",2018,3,5939,334714,186793,34896,943,1154,12639,279276,0,0,0
"1516","ME",2018,4,4906,402314,121042,29248,1415,1271,9948,192063,0,0,0
"1517","ME",2018,5,3607,328466,176111,23627,1934,1482,11618,173122,0,0,0
"1518","ME",2018,6,3368,149976,185809,33239,754,1499,13635,149036,0,0,0
"1519","ME",2018,7,3127,130071,338045,32432,9778,1379,13889,123876,0,0,0
"1520","ME",2018,8,5833,178780,409785,31928,8991,1133,12974,101391,0,0,0
"1521","ME",2018,9,4597,171234,203991,27734,958,788,13007,133502,0,0,0
"1522","ME",2018,10,2905,253949,320130,26886,2568,848,10433,247585,0,0,0
"1523","ME",2018,11,4538,349915,145455,32745,2201,617,12162,239702,0,0,0
"1524","ME",2018,12,8926,374480,88453,33188,2307,701,12920,249273,0,0,0
"1525","ME",2019,1,10259,388415,195894,29185,4589,383,11834,246812,0,0,0
"1526","ME",2019,2,6958,361459,161117,25737,1894,442,9976,275336,0,0,0
"1527","ME",2019,3,7917,382608,147728,31639,2748,621,10642,275346,0,0,0
"1528","ME",2019,4,5440,414123,35989,29606,1768,681,9351,255461,0,0,0
"1529","ME",2019,5,2942,439527,101325,30133,936,687,10043,158247,0,0,0
"1530","ME",2019,6,2980,313983,121133,30316,1443,758,10227,147519,0,0,0
"1531","ME",2019,7,4019,190870,299821,30434,7508,908,9705,115950,0,0,0
"1532","ME",2019,8,4122,107687,178973,29529,2718,751,10519,107643,0,0,0
"1533","ME",2019,9,6297,95774,158050,25542,2520,709,10121,160648,0,0,0
"1534","ME",2019,10,7170,208572,182691,21257,3452,479,8825,202726,0,0,0
"1535","ME",2019,11,6253,253605,86282,26402,2542,387,9992,258056,0,0,0
"1536","ME",2019,12,6698,342719,128268,29067,2585,244,9964,290187,0,0,0
"1537","ME",2020,1,9575,361933,125313,26386,3685,888,10009,178537,0,0,0
"1538","ME",2020,2,8610,308937,85413,26244,2324,1222,8456,209443,0,0,0
"1539","ME",2020,3,4579,421291,55458,30419,1602,1960,9381,263952,0,0,0
"1540","ME",2020,4,3393,454380,107151,28516,1802,1945,7672,262375,0,0,0
"1541","ME",2020,5,3303,410186,143210,23614,1091,2748,10296,237870,0,0,0
"1542","ME",2020,6,2474,136605,277083,26660,5266,2639,9548,123486,0,0,0
"1543","ME",2020,7,3070,174521,404260,28479,1187,2641,10279,92108,0,0,0
"1544","ME",2020,8,4320,94089,248438,26136,1324,2293,9882,136296,0,0,0
"1545","ME",2020,9,3652,53589,141530,29388,1647,2080,9324,192026,0,0,0
"1546","ME",2020,10,4335,197601,103306,27100,2497,1464,9882,197130,0,0,0
"1547","ME",2020,11,3590,231988,26185,25651,3099,4520,8795,248046,0,0,0
"1548","ME",2020,12,4580,313076,186855,31725,11389,3300,10021,253873,0,0,0
"1549","ME",2021,1,4747,255733,224992,28735,2792,5519,10270,267299,0,0,0
"1550","ME",2021,2,5234,164616,303669,21497,3793,4938,8301,202861,0,0,0
"1551","ME",2021,3,5015,252436,154233,29496,2986,11124,11021,327543,0,0,0
"1552","ME",2021,4,958,311518,149319,7378,774,10485,5838,250134,0,0,0
"1553","ME",2021,5,3832,238523,205653,19472,972,12766,6764,198999,0,0,0
"1554","ME",2021,6,3356,105616,290783,21163,6466,19945,6619,201270,0,0,0
"1555","ME",2021,7,4283,208900,340490,19374,1889,15761,8287,131118,0,0,0
"1556","ME",2021,8,4433,146498,489254,23379,1765,18834,9313,80975,0,0,0
"1557","ME",2021,9,6434,168596,356638,23911,882,18955,9149,176853,0,0,0
"1558","ME",2021,10,3808,180905,345732,23536,3068,13455,9389,166267,0,0,0
"1559","ME",2021,11,2847,256234,289176,22780,3445,17643,9043,255034,0,0,0
"1560","ME",2021,12,5050,251329,197734,26696,2767,8140,9172,285844,0,0,0
"1561","ME",2022,1,4935,234411,285822,24323,156278,9987,10019,304205,0,0,0
"1562","ME",2022,2,4371,289432,243255,21972,10268,16231,8686,271998,0,0,0
"1563","ME",2022,3,5581,425567,268218,28037,2802,33106,9370,299941,0,0,0
"1564","ME",2022,4,4169,487761,168995,23738,1493,38753,5653,285942,0,0,0
"1565","ME",2022,5,3192,356703,345609,20855,871,50134,5758,174980,0,0,0
"1566","ME",2022,6,1813,168254,373922,21768,1702,50577,5369,164120,0,0,0
"1567","ME",2022,7,2179,96352,611289,24914,3449,57263,4673,177658,0,0,0
"1568","ME",2022,8,2782,84974,611856,21523,2474,50145,3783,100213,0,0,0
"1569","ME",2022,9,1941,156836,542925,20261,4404,42575,5103,167688,0,0,0
"1570","ME",2022,10,2932,206064,263768,25409,2624,37200,7698,177463,0,0,0
"1571","ME",2022,11,4357,228050,217919,18374,2502,27842,6966,291191,0,0,0
"1572","ME",2022,12,4189,328931,209102,29289,85402,17874,9034,300985,0,0,0
"1573","ME",2023,1,5736,314620,256155,25872,3022,21384,7033,238385,0,0,0
"1574","ME",2023,2,6120,257715,163726,20746,32204,28765,5690,242455,0,0,0
"1575","ME",2023,3,5320,282542,234386,25531,1738,42668,7338,273626,0,0,0
"1576","ME",2023,4,2504,231793,163526,20992,2035,50875,3359,240139,0,0,0
"1577","ME",2023,5,1907,249532,285363,26935,929,68117,6726,253009,0,0,0
"1578","ME",2023,6,1845,191493,321292,22994,2143,59510,6598,135399,0,0,0
"1579","ME",2023,7,1843,254331,418139,24083,5492,67902,6043,106256,0,0,0
"1580","ME",2023,8,2074,263711,320214,24980,818,66041,6540,159342,0,0,0
"1581","ME",2023,9,299,237405,290953,16244,4315,58104,5980,130799,0,0,0
"1582","ME",2023,10,9314,269443,264289,16297,2584,48161,5422,186838,0,0,0
"1583","ME",2023,11,3313,238975,340269,25763,5448,40187,6640,256526,0,0,0
"1584","ME",2023,12,2929,269539,283013,28132,2147,30499,6620,228017,0,0,0
"1585","MI",2018,1,4033505,128642,2781842,24131,123464,3202,84491,762957,3180240,143831,-61138
"1586","MI",2018,2,3427046,111079,2302834,20572,115951,3524,76171,534833,2836106,144201,-42491
"1587","MI",2018,3,2916909,118251,3119090,19030,94267,10672,76294,589425,2178610,150666,-46624
"1588","MI",2018,4,2824894,128047,2805988,19297,84478,12565,78926,467978,1728907,133288,-38379
"1589","MI",2018,5,3107350,142475,2969530,20656,80993,13017,85613,411219,2462727,156071,-54684
"1590","MI",2018,6,4027722,129653,2505472,20669,119543,14083,75772,296986,2974483,133479,-55285
"1591","MI",2018,7,4671249,123749,2818528,23856,119610,17752,80675,243170,3017721,127706,-82342
"1592","MI",2018,8,4355121,118932,2898384,19774,94841,14948,78922,263478,3024586,161005,-116952
"1593","MI",2018,9,3623235,134314,2456426,17030,105448,12365,67764,295143,2728960,126623,-37013
"1594","MI",2018,10,2791452,139097,2240958,21763,91710,8765,84375,536374,1991474,79118,-59709
"1595","MI",2018,11,3133130,147279,1943571,21903,79469,3466,81750,509533,2473287,107034,-50357
"1596","MI",2018,12,3419251,147681,2144267,23631,103738,3794,86714,546157,1881593,134617,-53481
"1597","MI",2019,1,3590902,144108,2721511,23683,124624,5349,85969,601565,2998341,145780,-29518
"1598","MI",2019,2,3469149,126644,2332721,22501,89132,10779,77747,508121,2840462,144541,-39267
"1599","MI",2019,3,3363801,148278,2550842,17916,95582,13060,86104,608007,2451363,166803,-53694
"1600","MI",2019,4,2554200,128974,2649603,10964,19482,13512,77560,666792,2282894,119864,-57455
"1601","MI",2019,5,2851692,136323,2526599,15663,97498,13892,81405,459298,2752007,148622,-58617
"1602","MI",2019,6,3331035,127113,2599129,12232,22301,15706,74078,398489,2993049,152238,-63262
"1603","MI",2019,7,3949685,138642,3663540,13408,140193,18990,73489,272866,2831006,173741,-108536
"1604","MI",2019,8,3400070,139230,3637907,12112,81656,18240,71348,241258,3039925,166308,-97565
"1605","MI",2019,9,3198026,131625,2726185,11318,68736,12408,66205,336266,2846992,147242,-92680
"1606","MI",2019,10,2486483,140933,3205462,8139,60291,10549,69516,521112,2224542,37681,-26489
"1607","MI",2019,11,2293355,146294,2844355,12468,31668,5349,71380,525599,2492922,145052,-37481
"1608","MI",2019,12,2853092,141627,2971673,12698,84025,5126,80303,686186,3155772,148666,-31924
"1609","MI",2020,1,2790400,136669,3651704,12388,82979,5066,92867,608251,3147002,149387,-58968
"1610","MI",2020,2,1871171,132635,3168913,10674,64634,7906,86040,680590,2944554,146723,-43093
"1611","MI",2020,3,2087337,143488,2932319,10701,72830,11479,91548,587448,2795517,84799,-54694
"1612","MI",2020,4,936708,144032,2607699,10101,44093,14289,85916,512350,2158306,5600,-57055
"1613","MI",2020,5,1252238,159433,2737159,10458,103830,16728,84156,505105,1983854,7508,-55638
"1614","MI",2020,6,2497373,138595,3141766,11500,111093,20568,77222,374673,2163005,928,-91163
"1615","MI",2020,7,2743016,148864,4238379,10336,97818,20021,70441,273048,2186790,17438,-112098
"1616","MI",2020,8,3054297,132834,3268302,11182,113276,17802,74970,324442,2726364,124257,-121997
"1617","MI",2020,9,2498868,141956,2681300,9069,56771,14453,68787,533828,1942858,136719,-95084
"1618","MI",2020,10,2165010,139955,2927105,12347,50571,10910,81906,641242,2053715,65123,-27640
"1619","MI",2020,11,2842382,138808,2271469,12153,31556,7929,80190,908069,3059010,94721,-68360
"1620","MI",2020,12,3222229,156072,2807724,14413,104221,8018,88183,786046,3171571,135446,-59690
"1621","MI",2021,1,3639719,132332,2571578,13165,39031,13138,91501,550904,3178377,134476,-55334
"1622","MI",2021,2,3218628,105067,2900779,11900,117187,22899,79834,686306,2867770,100764,-52425
"1623","MI",2021,3,3083915,115938,1806116,11524,91460,43869,83530,988670,3144966,93080,-48013
"1624","MI",2021,4,1827958,119681,2249188,10730,54873,40015,78388,653129,2626384,100947,-30860
"1625","MI",2021,5,2743710,111650,1624854,11615,59645,49902,81742,515466,2270756,123921,1483
"1626","MI",2021,6,3177472,108717,3010891,11560,110295,49841,73248,572898,2749039,124323,-27464
"1627","MI",2021,7,3780643,107014,3129225,12317,90266,51287,75199,425367,2519218,111796,-109316
"1628","MI",2021,8,3802751,115057,3289227,12220,95485,50524,69387,321571,2979727,124555,-125484
"1629","MI",2021,9,2808099,98758,2460158,11574,90692,40854,72034,629031,2958522,103907,-96763
"1630","MI",2021,10,2978663,106443,2557873,9826,112652,24557,66330,589717,3083487,122622,-78615
"1631","MI",2021,11,2929838,104141,2548369,12338,193325,18384,61568,868545,3037210,8739,-36785
"1632","MI",2021,12,3062507,114965,2364458,14241,94610,18533,74595,895282,2922863,52622,-55570
"1633","MI",2022,1,3229694,118245,3396741,11305,42776,30765,66555,884020,2767291,108638,-42911
"1634","MI",2022,2,2396265,97784,2667690,9787,60802,39634,72057,935922,2151988,84543,-49140
"1635","MI",2022,3,2181795,122672,2664526,10178,98980,64561,75478,915770,2283960,91954,-60873
"1636","MI",2022,4,2322783,119503,2372015,8545,142427,71310,69352,812430,1460979,87952,-44824
"1637","MI",2022,5,3504653,127589,2376572,11324,165436,97778,70622,732294,1713067,130490,-40109
"1638","MI",2022,6,2994103,128303,3756295,16824,178006,121594,64621,592408,2296160,94449,-87190
"1639","MI",2022,7,3498405,101741,4985414,13041,153276,115364,54225,514408,2432741,145683,-122041
"1640","MI",2022,8,3085236,114767,4705028,12661,132759,105801,51872,425102,2357008,107843,-112020
"1641","MI",2022,9,3058442,112420,3892005,11862,136915,79403,65012,491473,2228527,129755,-96682
"1642","MI",2022,10,3296524,93970,3736905,13409,195113,70616,68836,880009,1647721,121962,-48291
"1643","MI",2022,11,2178890,125798,3112085,13856,110425,43731,73847,1019668,2110488,105034,-79299
"1644","MI",2022,12,2735397,123134,3518508,14200,137971,18823,51839,947674,2563431,121262,-84751
"1645","MI",2023,1,3080456,101110,4069981,13525,114488,40354,75358,685751,2564242,130631,-47405
"1646","MI",2023,2,1600008,90363,3881453,11003,60714,71010,64864,963626,2317392,119584,-58068
"1647","MI",2023,3,1750814,80905,4450144,12649,68405,100721,73744,865410,2550155,125089,-65335
"1648","MI",2023,4,1332357,64283,4348766,10215,72140,130875,63373,922364,2420822,48028,-51974
"1649","MI",2023,5,1031770,144504,4121424,9848,123458,169172,71392,629637,2538001,127638,-49425
"1650","MI",2023,6,1798396,95811,4772368,11435,99732,159859,69229,452355,2401281,103827,-69993
"1651","MI",2023,7,2011316,91944,5920519,11413,154966,161118,70225,373853,2365237,122173,-110281
"1652","MI",2023,8,2452140,94013,5759966,11400,171779,149629,68086,527186,2070475,128269,-112611
"1653","MI",2023,9,2400460,59725,5071750,9233,153637,114585,61449,436300,2149527,113873,-87266
"1654","MI",2023,10,2314498,66426,4588561,11204,150960,85355,64708,799187,2042872,101956,-16707
"1655","MI",2023,11,1809891,92252,4161770,11877,77172,75828,63585,990495,2049978,134256,-71439
"1656","MI",2023,12,1989226,93741,4901795,11454,112590,53824,68524,801027,2526126,121647,-69634
"1657","MN",2018,1,2376402,70321,494331,29284,7443,44075,40959,1155022,1316058,0,0
"1658","MN",2018,2,1853766,62801,546399,29717,8305,54742,40791,987331,1189670,0,0
